,Ex,Ey,time,superpos,ratio,super_point_different,ratio2,percentage,rho
334,-122.1056,-108.7922,55,39009,0,1097,0,0.0025576043849975636,1.0909476658654238
335,-122.1056,-108.7922,60,43635,0,1241,0,0.0025707260384925314,1.0903897104670601
336,-122.1056,-124.3339,1,12,0,3,0,0.2,1.8
337,-122.1056,-124.3339,3,51,0,7,0,0.009776536312849162,1.0712290502793296
338,-122.1056,-124.3339,5,253,0,15,0,0.005159958720330237,1.08703130374957
339,-122.1056,-124.3339,10,2139,0,78,0,0.0036056025516571903,1.0988767161281376
340,-122.1056,-124.3339,15,5864,0,143,0,0.0024047354790972995,1.098610970975011
341,-122.1056,-124.3339,20,10611,0,213,0,0.0018953719111221847,1.0944215556287207
342,-122.1056,-124.3339,25,15059,0,294,0,0.0017791333079171432,1.0911291445031437
343,-122.1056,-124.3339,30,19410,0,386,0,0.0017814370566598516,1.0895795162429216
344,-122.1056,-124.3339,35,23711,0,678,0,0.0027015826971199058,1.0944796863295134
345,-122.1056,-124.3339,40,26939,0,1045,0,0.0036929709863236385,1.095200904689543
346,-122.1056,-124.3339,45,30822,0,1343,0,0.004125288355505862,1.0946758285133296
347,-122.1056,-124.3339,50,35284,0,1633,0,0.004353679832571284,1.0940693442819627
348,-122.1056,-124.3339,55,39885,0,1880,0,0.004392102625683054,1.0931803261837068
349,-122.1056,-124.3339,60,44545,0,2077,0,0.00431062214501705,1.0924490435482834
